,Timestamp of Tweet,Tweet Text,Twitter Handle,Is Republican
3350,2020-06-24 22:40:54,"Cuomo's handling of COVID-19 in nursing homes was a colossal failure. Now he's trying to cover up the deadly outcome.

We will investigate. And the truth will come out—with or without his cooperation. He won't get away with it.

My op-ed in the @nypost ↓ https://t.co/ruP8YXA8vB",SteveScalise,1
3351,2020-06-24 20:45:28,"🚨 WATCH → Pelosi says she will ""absolutely positively not"" apologize for accusing Senate Republicans of ""trying to get away with murder—actually the murder of George Floyd.""

Outrageous. This isn’t about reform for her—just vile politics.

She should apologize and be CENSURED. https://t.co/EPHXQ2jEBx",SteveScalise,1
3352,2020-06-24 16:06:24,"RT @CongressmanGT: As a former licensed nursing home administrator, I've been horrified to see such negligence in Pennsylvania. We need an…",SteveScalise,1
3353,2020-06-24 14:50:49,"🚨 JUSTICE! The phony case against General Flynn has finally been dropped.

Now it’s time to hold the people who started this whole thing accountable. No American should be targeted simply because they’re a Republican.",SteveScalise,1
3354,2020-06-24 12:58:13,RT @JaniceDean: Just like her buddy ⁦@NYGovCuomo ⁦@GovWhitmer⁩    Declines to Answer Rep. ⁦@SteveScalise⁩’s Questions on Devastating Nursin…,SteveScalise,1
3355,2020-06-24 03:32:40,RT @kerpen: It takes A LOT for AARP to actually side with seniors against a Democrat.  But Whitmer's nursing home meltdown is so bad that A…,SteveScalise,1
3356,2020-06-23 21:22:23,"RT @SelectGOP: Governor Cuomo is now trying to blame heroic frontline nursing home workers for the results of his deadly order.

This is a…",SteveScalise,1
3357,2020-06-23 19:17:21,"🚨 Cuomo shifting blame—AGAIN.

His policies killed thousands of seniors in nursing homes.

Now he's desperate to blame someone else.

So he's blaming workers who risked their lives to care for the seniors.

Despicable. A new low—even for him.

He has no one to blame but himself. https://t.co/cbarygen0p",SteveScalise,1
3358,2020-06-23 16:54:43,RT @RepHartzler: Pulling school resource officers out of schools is foolish. They protect our kids from possible attacks &amp; build positive r…,SteveScalise,1
3359,2020-06-23 16:15:32,"RT @GReschenthaler: Democrats herald CHAZ as everything from a “festival” to a “street fair” to the “summer of love.”
 
In reality, violent…",SteveScalise,1
3360,2020-06-23 16:11:39,RT @RepKenBuck: Proud to join @SteveScalise and my GOP colleagues in this letter to @IsraeliPM reaffirming the steadfast alliance between t…,SteveScalise,1
3361,2020-06-23 14:20:57,"RT @SelectGOP: Rather than simply answer our questions, Governor Whitmer has refused to cooperate. 

Even worse, House Democrats are lettin…",SteveScalise,1
3362,2020-06-23 13:59:08,"RT @RepJackBergman: Last week, @SteveScalise asked our Governor about Michigan’s handling of coronavirus within nursing home facilities.Nea…",SteveScalise,1
3363,2020-06-23 00:16:06,"RT @RepJimBanks: #Israel, like any nation, has the right to sovereignty and defensible borders. Happy to sign onto this letter to @IsraeliP…",SteveScalise,1
3364,2020-06-22 21:32:18,"RT @RepSmucker: 2/3 - Gov. Wolf: I’m your constituent, too, and I’m demanding answers. Do the right thing and respond to @SelectGOP Ranking…",SteveScalise,1
3365,2020-06-22 21:09:36,"RT @RepArmstrongND: Wow...

@SRuhle is right @NYGovCuomo. These are lives, people’s parents’ lives. I can assure you, Governor, this isn’t…",SteveScalise,1
3366,2020-06-22 20:31:40,"RT @RepTomReed: This is exactly why we have been working for months to fight for answers. 

New York's policies directly contributed to the…",SteveScalise,1
3367,2020-06-22 18:38:57,"RT @EdLaborGOP: Can you hear me? Can you hear me now? It’s not a phone commercial it’s Dems trying to run a virtual hearing.

Proof that ru…",SteveScalise,1
3368,2020-06-22 16:53:01,"RT @SaraCarterDC: . @NYGovCuomo Says #GOP 'Playing politics' Over NY Nursing Home #COVID Deaths 

""People lost parents &amp; grandparents. That…",SteveScalise,1
3369,2020-06-22 16:36:40,RT @GOPoversight: He'll blame anyone but himself ...,SteveScalise,1
3370,2020-06-22 15:34:23,"WATCH: MSNBC presses Cuomo on his responsibility for the deaths of thousands of seniors in New York nursing homes.

He says it’s just “politics.”

People lost parents &amp; grandparents. That’s NOT just politics.

You know a Democrat is in trouble when even MSNBC is calling them out. https://t.co/oLCuJ9k0xn",SteveScalise,1
3371,2020-06-21 22:19:47,"🚨 Alarming Data 🚨
→ 40% of COVID deaths have come from nursing homes
→ 20,000 deaths were avoidable

Numbers don't lie. Cuomo does.

He violated protocol &amp; forced COVID patients into nursing homes—now he's trying to cover up the horrific outcome.

He must be held accountable. https://t.co/WLX927GPPS",SteveScalise,1
3372,2020-06-20 22:23:22,"RT @JaniceDean: Reminder of the numbers: 30,000+ dead,  6,000+ of those in nursing/assisted living. Many died because of your order to forc…",SteveScalise,1
3373,2020-06-20 14:08:03,"RT @RepTomReed: Great to see under @SeemaCMS's leadership, the CMS will be conducting a full and independent review of nursing home policie…",SteveScalise,1
3374,2020-06-20 13:20:34,RT @EliseStefanik: Gov. Cuomo dismissing the massive loss of life caused by his disgraceful mishandling of the #COVID19 nursing home policy…,SteveScalise,1
3375,2020-06-19 23:00:32,"RT @WhiteHouse: ""On this day 155 years ago, African Americans in Texas first heard the righteous and long-overdue words of General Order Nu…",SteveScalise,1
3376,2020-06-19 17:49:38,"Outrageous. → First Cuomo forced COVID-19 patients into nursing homes—causing 6,000+ deaths. Now he’s dismissing their families as “shiny objects” for wanting answers.

New York seniors and their families have a fighter in @EliseStefanik. We won’t let him get away with this. https://t.co/IDO0RoEYPd",SteveScalise,1
3377,2020-06-19 02:26:10,RT @JaniceDean: He will blame every single person on this earth. Except himself. “The nursing home thing” @NYGovCuomo took the lives of my…,SteveScalise,1
3378,2020-06-18 22:41:19,"RT @SelectGOP: Democrats in Michigan today voted to condemn Whitmer’s deadly nursing home order, yet Democrats on the Select Subcommittee r…",SteveScalise,1
3379,2020-06-18 22:23:39,RT @realDonaldTrump: Great news for Louisiana! $135M proposed to @La_DOTD from @USDOT to build 8.3 miles of elevated highway from Leeville…,SteveScalise,1
3380,2020-06-18 20:55:58,"RT @SelectGOP: NEW: NJ Gov. Murphy says that he won’t answer questions about his nursing home order because he doesn’t have to.

What is he…",SteveScalise,1
3381,2020-06-18 19:43:13,"🚨 NJ Governor is covering up data on nursing home deaths.

He forced COVID patients into them—a protocol violation that killed thousands.

Now he's refusing to even answer questions about it.

What's he hiding? And why are Dems letting him hide it?

Families deserve answers now. https://t.co/aySg363KuN",SteveScalise,1
3382,2020-06-18 19:17:20,"RT @SelectGOP: ""I would hope there are not people rooting against an economic recovery for their own political benefit,"" says RM @SteveScal…",SteveScalise,1
3383,2020-06-18 17:24:20,"RT @WaysandMeansGOP: In New York, more than 5,900 nursing home and adult care residents have died due to #coronavirus. This is leaving many…",SteveScalise,1
3384,2020-06-18 17:24:13,"RT @WarrenDavidson: #ICYMI ""It is our duty to now ensure that every corner of the country has the plans, procedures, and infrastructure in…",SteveScalise,1
3385,2020-06-18 17:02:40,RT @SelectGOP: The facts haven't changed. A handful of Governors ignored safety guidelines by forcing nursing homes to admit coronavirus pa…,SteveScalise,1
3386,2020-06-18 16:14:22,"RT @SelectGOP: LIVE NOW: Coronavirus Select Subcommittee holds a hearing on addressing unemployment and reopening America's economy 

🎥 ==&gt;…",SteveScalise,1
3387,2020-06-18 15:46:34,"🚨🚨 CUOMO EXPOSED ON NURSING HOME DEATHS

""Should never have occurred, and wouldn’t have but for a tragically misguided order from the state.""

""States that issued orders similar to Cuomo’s recorded comparably grim outcomes.""

He must be held accountable. https://t.co/DTBSmdqeP1",SteveScalise,1
3388,2020-06-18 14:22:08,"RT @RepPeteStauber: Today, I introduced the #JUSTICEAct in the House. As a former police officer, I want to help rebuild trust between law…",SteveScalise,1
3389,2020-06-18 14:12:56,"While Dems chase empty rhetoric coming from the dangerous ""defund the police"" movement, @SenatorTimScott &amp; @RepPeteStauber introduced real, ambitious police reform.

– Accountability
– Transparency
– Supports officers who uphold their oath

Proud to cosponsor their historic bill.",SteveScalise,1
3390,2020-06-18 13:37:08,"RT @DailyCaller: Steve Scalise Leads Charge, Demands Answers From Governors Who Ordered Nursing Homes To Take COVID Patients https://t.co/W…",SteveScalise,1
3391,2020-06-18 13:29:48,"RT @SelectGOP: FLASHBACK: Following Gov. Cuomo's disastrous nursing home order, The Society for Post-Acute and Long-Term Care Medicine warn…",SteveScalise,1
3392,2020-06-17 22:48:25,"RT @michaelcburgess: I joined @SteveScalise &amp; @RepPeteStauber in supporting @SenatorTimScott #JUSTICEAct 

It's time we restore faith in ou…",SteveScalise,1
3393,2020-06-17 22:04:57,"The guidelines were clear: You don't force COVID-19 positive patients into nursing homes.

But that's exactly what Governor Cuomo did. 

Now thousands of seniors are dead who shouldn't be—and he's hiding the data so families can't see the truth.

He has a lot of explaining to do. https://t.co/juIYTDk3lQ",SteveScalise,1
3394,2020-06-17 20:00:19,RT @RepScottPerry: Thank you @SelectGOP and @SteveScalise for joining the fight to protect Pennsylvania's Seniors and demand answers from G…,SteveScalise,1
3395,2020-06-17 16:37:45,RT @michaelcburgess: Even the premier tech cmte - @HouseCommerce - in Congress is experiencing technical difficulties as the Subcmte on Hea…,SteveScalise,1
3396,2020-06-17 16:10:43,"RT @RepWalberg: In Michigan, vulnerable seniors were put at risk because of this misguided nursing home policy. @SteveScalise is right — fa…",SteveScalise,1
3397,2020-06-17 15:39:42,"RT @GOPoversight: 40% of America's nursing home deaths came from 5 states that contradicted federal guidelines @SteveScalise explains

45 s…",SteveScalise,1
3398,2020-06-17 14:20:52,"40% of COVID-19 nursing home deaths came from just five states.

New York, New Jersey, Michigan, California, and Pennsylvania.

Those Democrat governors were more focused on playing politics and attacking @realDonaldTrump than following protocols to protect seniors.

Despicable. https://t.co/aYMu9qganc",SteveScalise,1
3399,2020-06-17 13:45:06,"RT @SelectGOP: RM @SteveScalise &amp; @RepTomReed in @dcexaminer:

""Instead of taking responsibility for the state’s inability to protect its v…",SteveScalise,1
3400,2020-06-17 13:36:04,"RT @dcexaminer: By closely investigating the states where things went so awry, we can learn from the serious mistakes of the past.

@SteveS…",SteveScalise,1
3401,2020-06-17 13:35:42,RT @RepTomReed: Gov. Cuomo has repeatedly refused to accept responsibility for NY's deadly nursing home mistakes. If we are going to better…,SteveScalise,1
3402,2020-06-17 13:07:37,"We know Governor Cuomo violated protocols for COVID-19 in nursing homes.

We've seen the horrific death toll.

Time for a full investigation. Cuomo owes a lot of people a lot of answers. He must be held accountable.

My op-ed with @RepTomReed ↓ https://t.co/OcVnvev28E",SteveScalise,1
3403,2020-06-17 02:48:14,Jennifer and I are heartbroken to hear the news of Carol Barr’s sudden death. She had a bright smile and a warm heart. Our prayers are with @RepAndyBarr and his beautiful young children during this unbelievably difficult time. 🙏🙏 https://t.co/rfxp2qdaAp,SteveScalise,1
3404,2020-06-17 00:46:52,RT @FDRLST: House Republicans are demanding answers from several Democratic governors who ordered state nursing homes to house coronavirus…,SteveScalise,1
3405,2020-06-16 19:38:55,"RT @RepMarkGreen: Joined @SteveScalise and @SelectGOP in sending letters to the governors of PA, NY, NJ, MI, and CA asking for information…",SteveScalise,1
3406,2020-06-16 19:19:58,"RT @RepSmucker: Thank you, @SteveScalise for asking Gov. Wolf for clarification. The Gov. has yet to address his failure to nursing homes r…",SteveScalise,1
3407,2020-06-16 18:56:12,"RT @RepArmstrongND: The coming weeks and months tackling police reform are very important. We’ll need to listen to each other, work togethe…",SteveScalise,1
